ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex
570,LES,Lesotho,1993,0,0,0,0,0,0,0,0,0
620,LIB,Libya,1993,0,1,0,0,0,0,0,0,0
368,LIT,Lithuania,1993,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,1993,0,0,0,0,0,0,0,0,0
435,MAA,Mauritania,1993,0,0,0,0,0,0,0,0,0
343,MAC,Macedonia,1993,0,0,0,0,0,0,0,0,0
580,MAG,Madagascar,1993,0,0,0,0,0,0,0,0,0
820,MAL,Malaysia,1993,0,0,0,0,0,0,0,0,0
590,MAS,Mauritius,1993,0,0,0,0,0,0,0,0,0
553,MAW,Malawi,1993,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,1993,0,0,0,0,0,0,0,0,0
359,MLD,Moldova,1993,0,0,0,0,0,0,0,0,0
432,MLI,Mali,1993,0,0,1,0,0,0,0,0,0
712,MON,Mongolia,1993,0,0,0,0,0,0,0,0,0
600,MOR,Morocco,1993,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),1993,0,0,0,0,0,0,0,0,0
541,MZM,Mozambique,1993,0,0,0,0,0,0,0,0,0
565,NAM,Namibia,1993,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,1993,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,1993,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,1993,0,0,0,0,0,0,0,0,0
475,NIG,Nigeria,1993,1,0,0,0,0,0,0,0,0
436,NIR,Niger,1993,0,0,0,0,0,0,0,0,0
385,NOR,Norway,1993,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1993,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1993,0,0,0,0,0,0,0,0,0
770,PAK,Pakistan,1993,0,0,0,0,0,0,0,0,1
95,PAN,Panama,1993,0,0,0,0,0,0,0,0,0
150,PAR,Paraguay,1993,0,0,0,0,0,0,0,0,0
135,PER,Peru,1993,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,1993,0,0,0,0,0,0,0,0,0
910,PNG,Papua New Guinea,1993,0,0,0,0,0,0,0,0,0
290,POL,Poland,1993,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1993,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1993,0,0,0,0,0,0,0,0,0
694,QAT,Qatar,1993,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,1993,0,0,0,0,0,0,0,0,0
360,RUM,Romania,1993,0,0,0,0,0,0,0,0,0
365,RUS,Russia,1993,0,0,0,0,0,0,0,0,0
517,RWA,Rwanda,1993,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,1993,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1993,0,0,0,0,0,0,0,0,0
670,SAU,Saudi Arabia,1993,0,0,0,0,0,0,0,0,0
433,SEN,Senegal,1993,0,0,0,0,0,0,0,0,0
451,SIE,Sierra Leone,1993,0,0,0,1,0,0,0,0,0
830,SIN,Singapore,1993,0,0,0,0,0,0,0,0,0
317,SLO,Slovak Republic,1993,0,0,0,0,0,0,0,0,0
349,SLV,Slovenia,1993,0,0,0,0,0,0,0,0,0
940,SOL,Solomon Islands,1993,0,0,0,0,0,0,0,0,0
520,SOM,Somalia,1993,0,0,0,0,0,0,0,0,0
230,SPN,Spain,1993,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,1993,0,0,0,0,0,0,0,1,0
625,SUD,Sudan,1993,0,0,0,0,0,0,0,0,0
115,SUR,Suriname,1993,0,0,0,0,0,0,0,0,0
572,SWA,Swaziland,1993,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,1993,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,1993,0,0,0,0,0,0,0,0,0
652,SYR,Syria,1993,0,0,0,0,0,0,0,0,0
702,TAJ,Tajikistan,1993,0,0,0,0,0,0,0,0,0
713,TAW,Taiwan,1993,0,0,0,0,0,0,0,0,0
510,TAZ,Tanzania,1993,0,0,0,0,0,0,0,0,0
800,THI,Thailand,1993,0,0,0,0,0,0,0,0,0
701,TKM,Turkmenistan,1993,0,0,0,0,0,0,0,0,0
461,TOG,Togo,1993,0,0,0,0,0,0,0,0,0
52,TRI,Trinidad,1993,0,0,0,0,0,0,0,0,0
616,TUN,Tunisia,1993,0,0,0,0,0,0,0,0,0
640,TUR,Turkey,1993,0,0,0,0,0,0,0,0,0
696,UAE,UAE,1993,0,0,0,0,0,0,0,0,0
500,UGA,Uganda,1993,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,1993,0,0,0,0,0,0,0,0,0
369,UKR,Ukraine,1993,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,1993,0,0,0,0,0,0,0,0,0
2,USA,United States,1993,0,0,0,0,0,0,0,0,0
704,UZB,Uzbekistan,1993,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,1993,0,0,0,0,0,0,0,0,1
818,VIE,Vietnam,1993,0,0,0,0,0,0,0,0,0
679,YEM,Yemen,1993,0,0,0,0,0,0,0,0,0
347,YGS,Yugoslavia,1993,0,0,0,0,0,0,0,0,0
490,ZAI,Congo Kinshasa,1993,0,0,0,0,0,0,0,0,0
551,ZAM,Zambia,1993,0,0,0,1,0,0,0,0,0
552,ZIM,Zimbabwe,1993,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,1994,0,0,0,0,0,0,0,0,0
339,ALB,Albania,1994,0,0,0,0,0,0,0,0,0
615,ALG,Algeria,1994,0,0,0,0,0,0,0,0,0
540,ANG,Angola,1994,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,1994,0,0,0,0,0,0,0,0,0
371,ARM,Armenia,1994,0,0,0,0,0,0,0,0,0
900,AUL,Australia,1994,0,0,0,0,0,0,0,0,0
305,AUS,Austria,1994,0,0,0,0,0,0,0,0,0
373,AZE,Azerbaijan,1994,0,1,0,0,0,0,0,0,0
692,BAH,Bahrain,1994,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,1994,0,0,0,0,0,0,0,0,0
434,BEN,Benin,1994,0,0,0,0,0,0,0,0,0
439,BFO,Burkina Faso,1994,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,1994,0,0,0,0,0,0,0,0,0
370,BLR,Belarus,1994,0,0,0,0,0,0,0,0,0
771,BNG,Bangladesh,1994,0,0,0,0,0,0,0,0,0
145,BOL,Bolivia,1994,0,0,0,0,0,0,0,0,0
346,BOS,Bosnia,1994,0,0,0,0,0,0,0,0,0
571,BOT,Botswana,1994,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,1994,0,0,0,0,0,0,0,0,0
516,BUI,Burundi,1994,0,1,0,0,0,0,0,1,0
355,BUL,Bulgaria,1994,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,1994,0,0,0,1,0,0,0,0,0
20,CAN,Canada,1994,0,0,0,0,0,0,0,0,0
471,CAO,Cameroon,1994,0,0,1,0,0,0,0,0,0
402,CAP,Cape Verde,1994,0,0,0,0,0,0,0,0,0
482,CEN,Central African Republic,1994,0,0,0,0,0,0,0,0,0
483,CHA,Chad,1994,0,0,0,0,0,0,0,0,0
155,CHL,Chile,1994,0,0,0,0,0,0,0,0,0
710,CHN,China,1994,0,0,0,0,0,0,0,0,0
100,COL,Colombia,1994,0,0,0,0,0,0,0,0,0
581,COM,Comoros,1994,0,0,0,0,0,0,0,0,0
484,CON,Congo Brazzaville,1994,0,0,0,0,0,0,0,0,0
94,COS,Costa Rica,1994,0,0,0,0,0,0,0,0,0
344,CRO,Croatia,1994,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,1994,0,0,0,0,0,0,0,0,0
352,CYP,Cyprus,1994,0,0,0,0,0,0,0,0,0
316,CZR,Czech Republic,1994,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,1994,0,0,0,0,0,0,0,0,0
522,DJI,Djibouti,1994,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,1994,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,1994,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,1994,0,0,0,0,0,0,0,0,0
411,EQG,Equatorial Guinea,1994,0,0,0,0,0,0,0,0,0
531,ERI,Eritrea,1994,0,0,0,0,0,0,0,0,0
366,EST,Estonia,1994,0,0,0,0,0,0,0,0,0
529,ETI,Ethiopia,1994,0,0,0,0,0,0,0,0,0
375,FIN,Finland,1994,0,0,0,0,0,0,0,0,0
950,FJI,Fiji,1994,0,0,0,0,0,0,0,0,0
220,FRN,France,1994,0,0,0,0,0,0,0,0,0
481,GAB,Gabon,1994,0,0,0,0,0,0,0,0,0
420,GAM,Gambia,1994,1,1,0,0,0,0,0,0,0
452,GHA,Ghana,1994,0,0,0,0,0,0,0,0,0
255,GMY,Germany,1994,0,0,0,0,0,0,0,0,0
404,GNB,Guinea-Bissau,1994,0,0,0,0,0,0,0,0,0
350,GRC,Greece,1994,0,0,0,0,0,0,0,0,0
372,GRG,Georgia,1994,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,1994,0,0,0,0,0,0,0,0,0
438,GUI,Guinea,1994,0,0,0,0,0,0,0,0,0
110,GUY,Guyana,1994,0,0,0,0,0,0,0,0,0
41,HAI,Haiti,1994,0,0,0,0,0,1,0,0,0
91,HON,Honduras,1994,0,0,0,0,0,0,0,0,0
310,HUN,Hungary,1994,0,0,0,0,0,0,0,0,0
750,IND,India,1994,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,1994,0,0,0,0,0,0,0,0,0
205,IRE,Ireland,1994,0,0,0,0,0,0,0,0,0
630,IRN,Iran,1994,0,0,0,0,0,0,0,0,0
645,IRQ,Iraq,1994,0,0,0,0,0,0,0,0,0
666,ISR,Israel,1994,0,0,0,0,0,0,0,0,0
325,ITA,Italy,1994,0,0,0,0,0,0,0,0,0
437,IVO,Ivory Coast,1994,0,0,0,0,0,0,0,0,0
51,JAM,Jamaica,1994,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,1994,0,0,0,0,0,0,0,0,0
740,JPN,Japan,1994,0,0,0,0,0,0,0,0,0
501,KEN,Kenya,1994,0,0,0,0,0,0,0,0,0
690,KUW,Kuwait,1994,0,0,0,0,0,0,0,0,0
703,KYR,Kyrgyzstan,1994,0,0,0,0,0,0,0,0,0
705,KZK,Kazakhstan,1994,0,0,0,0,0,0,0,0,0
812,LAO,Laos,1994,0,0,0,0,0,0,0,0,0
367,LAT,Latvia,1994,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,1994,1,1,0,0,0,0,0,0,0
660,LEB,Lebanon,1994,0,0,0,0,0,0,0,0,0
570,LES,Lesotho,1994,0,1,0,0,0,0,0,0,0
620,LIB,Libya,1994,0,0,0,0,0,0,0,0,0
368,LIT,Lithuania,1994,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,1994,0,0,0,0,0,0,0,0,0
435,MAA,Mauritania,1994,0,0,0,0,0,0,0,0,0
343,MAC,Macedonia,1994,0,0,0,0,0,0,0,0,0
580,MAG,Madagascar,1994,0,0,0,0,0,0,0,0,0
820,MAL,Malaysia,1994,0,0,0,0,0,0,0,0,0
590,MAS,Mauritius,1994,0,0,0,0,0,0,0,0,0
553,MAW,Malawi,1994,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,1994,0,0,0,0,0,0,0,0,0
359,MLD,Moldova,1994,0,0,0,0,0,0,0,0,0
432,MLI,Mali,1994,0,0,0,0,0,0,0,0,0
712,MON,Mongolia,1994,0,0,0,0,0,0,0,0,0
600,MOR,Morocco,1994,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),1994,0,0,0,0,0,0,0,0,0
541,MZM,Mozambique,1994,0,0,0,0,0,0,0,0,0
565,NAM,Namibia,1994,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,1994,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,1994,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,1994,0,0,0,0,0,0,0,0,0
475,NIG,Nigeria,1994,0,0,0,0,0,0,0,0,0
436,NIR,Niger,1994,0,0,0,0,0,0,0,0,0
385,NOR,Norway,1994,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1994,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1994,0,0,0,0,0,0,0,0,0
770,PAK,Pakistan,1994,0,0,0,0,0,0,0,0,0
95,PAN,Panama,1994,0,0,0,0,0,0,0,0,0
150,PAR,Paraguay,1994,0,0,0,0,0,0,0,0,0
135,PER,Peru,1994,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,1994,0,0,0,0,0,0,0,0,0
910,PNG,Papua New Guinea,1994,0,0,0,0,0,0,0,0,0
290,POL,Poland,1994,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1994,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1994,0,0,0,0,0,0,0,0,0
694,QAT,Qatar,1994,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,1994,0,0,0,0,0,0,0,0,0
360,RUM,Romania,1994,0,0,0,0,0,0,0,0,0
365,RUS,Russia,1994,0,0,0,0,0,0,0,0,0
517,RWA,Rwanda,1994,0,0,0,0,0,0,1,1,0
560,SAF,South Africa,1994,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1994,0,0,0,0,0,0,0,0,0
670,SAU,Saudi Arabia,1994,0,0,0,0,0,0,0,0,0
433,SEN,Senegal,1994,0,0,0,0,0,0,0,0,0
451,SIE,Sierra Leone,1994,0,0,0,0,0,0,0,0,0
830,SIN,Singapore,1994,0,0,0,0,0,0,0,0,0
317,SLO,Slovak Republic,1994,0,0,0,0,0,0,0,0,0
349,SLV,Slovenia,1994,0,0,0,0,0,0,0,0,0
940,SOL,Solomon Islands,1994,0,0,0,0,0,0,0,0,0
520,SOM,Somalia,1994,0,0,0,0,0,0,0,0,0
230,SPN,Spain,1994,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,1994,0,0,0,0,0,0,0,0,0
625,SUD,Sudan,1994,0,0,0,0,0,0,0,0,0
115,SUR,Suriname,1994,0,0,0,0,0,0,0,0,0
572,SWA,Swaziland,1994,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,1994,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,1994,0,0,0,0,0,0,0,0,0
652,SYR,Syria,1994,0,0,0,0,0,0,0,0,0
702,TAJ,Tajikistan,1994,0,0,0,0,0,0,0,0,0
713,TAW,Taiwan,1994,0,0,0,0,0,0,0,0,0
510,TAZ,Tanzania,1994,0,0,0,0,0,0,0,0,0
800,THI,Thailand,1994,0,0,0,0,0,0,0,0,0
701,TKM,Turkmenistan,1994,0,0,0,0,0,0,0,0,0
461,TOG,Togo,1994,0,0,0,0,0,0,0,0,0
52,TRI,Trinidad,1994,0,0,0,0,0,0,0,0,0
616,TUN,Tunisia,1994,0,0,0,0,0,0,0,0,0
640,TUR,Turkey,1994,0,0,0,0,0,0,0,0,0
696,UAE,UAE,1994,0,0,0,0,0,0,0,0,0
500,UGA,Uganda,1994,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,1994,0,0,0,0,0,0,0,0,0
369,UKR,Ukraine,1994,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,1994,0,0,0,0,0,0,0,0,0
2,USA,United States,1994,0,0,0,0,0,0,0,0,0
704,UZB,Uzbekistan,1994,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,1994,0,0,0,0,0,0,0,0,0
818,VIE,Vietnam,1994,0,0,0,0,0,0,0,0,0
679,YEM,Yemen,1994,0,0,0,0,0,0,0,0,0
347,YGS,Yugoslavia,1994,0,0,0,0,0,0,0,0,0
490,ZAI,Congo Kinshasa,1994,0,0,0,0,0,0,0,0,0
551,ZAM,Zambia,1994,0,0,0,0,0,0,0,0,0
552,ZIM,Zimbabwe,1994,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,1995,0,0,0,0,0,0,0,0,0
339,ALB,Albania,1995,0,0,0,0,0,0,0,0,0
615,ALG,Algeria,1995,0,0,0,0,0,0,0,0,0
540,ANG,Angola,1995,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,1995,0,0,0,0,0,0,0,0,0
371,ARM,Armenia,1995,0,1,0,0,1,0,0,0,0
900,AUL,Australia,1995,0,0,0,0,0,0,0,0,0
305,AUS,Austria,1995,0,0,0,0,0,0,0,0,0
373,AZE,Azerbaijan,1995,0,2,0,0,0,0,0,0,0
692,BAH,Bahrain,1995,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,1995,0,0,0,0,0,0,0,0,0
434,BEN,Benin,1995,0,1,0,0,0,0,0,0,0
439,BFO,Burkina Faso,1995,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,1995,0,0,0,0,0,0,0,0,0
370,BLR,Belarus,1995,0,0,0,0,1,0,0,0,0
771,BNG,Bangladesh,1995,0,0,0,0,0,0,0,0,0
145,BOL,Bolivia,1995,0,0,0,0,0,0,0,0,0
346,BOS,Bosnia,1995,0,0,0,0,0,0,0,0,0
571,BOT,Botswana,1995,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,1995,0,0,0,0,0,0,0,0,0
516,BUI,Burundi,1995,0,0,0,0,0,0,0,0,0
355,BUL,Bulgaria,1995,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,1995,0,0,0,0,0,0,0,0,0
20,CAN,Canada,1995,0,0,0,0,0,0,0,0,0
471,CAO,Cameroon,1995,0,0,0,0,0,0,0,0,0
402,CAP,Cape Verde,1995,0,0,0,0,0,0,0,0,0
482,CEN,Central African Republic,1995,0,0,0,0,0,0,0,0,0
483,CHA,Chad,1995,0,0,0,0,0,0,0,0,0
155,CHL,Chile,1995,0,0,0,0,0,0,0,0,0
710,CHN,China,1995,0,0,0,0,0,0,0,0,0
100,COL,Colombia,1995,0,0,0,0,0,0,0,0,0
581,COM,Comoros,1995,0,1,0,0,0,0,0,0,0
484,CON,Congo Brazzaville,1995,0,0,0,0,0,0,0,0,0
94,COS,Costa Rica,1995,0,0,0,0,0,0,0,0,0
344,CRO,Croatia,1995,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,1995,0,0,0,0,0,0,0,0,0
352,CYP,Cyprus,1995,0,0,0,0,0,0,0,0,0
316,CZR,Czech Republic,1995,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,1995,0,0,0,0,0,0,0,0,0
522,DJI,Djibouti,1995,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,1995,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,1995,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,1995,0,0,0,0,0,0,0,0,0
411,EQG,Equatorial Guinea,1995,0,0,0,0,0,0,0,0,0
531,ERI,Eritrea,1995,0,0,0,0,0,0,0,0,0
366,EST,Estonia,1995,0,0,0,0,0,0,0,0,0
529,ETI,Ethiopia,1995,0,0,0,0,0,0,0,0,0
375,FIN,Finland,1995,0,0,0,0,0,0,0,0,0
950,FJI,Fiji,1995,0,0,0,0,0,0,0,0,0
220,FRN,France,1995,0,0,0,0,0,0,0,0,0
481,GAB,Gabon,1995,0,0,0,0,0,0,0,0,0
420,GAM,Gambia,1995,0,1,0,0,0,0,0,0,0
452,GHA,Ghana,1995,0,0,0,0,0,0,0,0,0
255,GMY,Germany,1995,0,0,0,0,0,0,0,0,0
404,GNB,Guinea-Bissau,1995,0,0,0,0,0,0,0,0,0
350,GRC,Greece,1995,0,0,0,0,0,0,0,0,0
372,GRG,Georgia,1995,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,1995,0,0,0,0,0,0,0,0,0
438,GUI,Guinea,1995,0,0,0,0,0,0,0,0,0
110,GUY,Guyana,1995,0,0,0,0,0,0,0,0,0
41,HAI,Haiti,1995,0,0,0,0,0,0,0,0,0
91,HON,Honduras,1995,0,0,0,0,0,0,0,0,0
310,HUN,Hungary,1995,0,0,0,0,0,0,0,0,0
750,IND,India,1995,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,1995,0,0,0,0,0,0,0,0,0
205,IRE,Ireland,1995,0,0,0,0,0,0,0,0,0
630,IRN,Iran,1995,0,0,0,0,0,0,0,0,0
645,IRQ,Iraq,1995,0,1,1,1,0,0,0,0,0
666,ISR,Israel,1995,0,0,0,0,0,0,0,1,0
325,ITA,Italy,1995,0,0,0,0,0,0,0,0,0
437,IVO,Ivory Coast,1995,0,2,0,0,0,0,0,0,0
51,JAM,Jamaica,1995,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,1995,0,0,0,0,0,0,0,0,0
740,JPN,Japan,1995,0,0,0,0,0,0,0,0,0
501,KEN,Kenya,1995,0,0,0,0,0,0,0,0,0
690,KUW,Kuwait,1995,0,0,0,0,0,0,0,0,0
703,KYR,Kyrgyzstan,1995,0,0,0,0,0,0,0,0,0
705,KZK,Kazakhstan,1995,0,0,0,0,0,0,0,0,0
812,LAO,Laos,1995,0,0,0,0,0,0,0,0,0
367,LAT,Latvia,1995,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,1995,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,1995,0,0,0,0,0,0,0,0,0
570,LES,Lesotho,1995,0,0,0,0,0,0,0,0,0
620,LIB,Libya,1995,0,0,0,0,0,0,0,0,0
368,LIT,Lithuania,1995,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,1995,0,0,0,0,0,0,0,0,0
435,MAA,Mauritania,1995,0,0,0,1,0,0,0,0,0
343,MAC,Macedonia,1995,0,0,0,0,0,0,0,0,0
580,MAG,Madagascar,1995,0,0,0,0,0,0,0,0,0
820,MAL,Malaysia,1995,0,0,0,0,0,0,0,0,0
590,MAS,Mauritius,1995,0,0,0,0,0,0,0,0,0
553,MAW,Malawi,1995,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,1995,0,0,0,0,0,0,0,0,0
359,MLD,Moldova,1995,0,0,0,0,0,0,0,0,0
432,MLI,Mali,1995,0,0,0,0,0,0,0,0,0
712,MON,Mongolia,1995,0,0,0,0,0,0,0,0,0
600,MOR,Morocco,1995,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),1995,0,0,0,0,0,0,0,0,0
541,MZM,Mozambique,1995,0,0,0,0,0,0,0,0,0
565,NAM,Namibia,1995,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,1995,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,1995,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,1995,0,0,0,0,0,0,0,0,0
475,NIG,Nigeria,1995,0,0,1,0,0,0,0,0,0
436,NIR,Niger,1995,0,0,0,0,0,0,0,0,0
385,NOR,Norway,1995,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,1995,0,0,0,0,0,0,0,0,0
698,OMA,Oman,1995,0,0,0,0,0,0,0,0,0
770,PAK,Pakistan,1995,0,0,1,0,0,0,0,0,0
95,PAN,Panama,1995,0,0,1,0,0,0,0,0,0
150,PAR,Paraguay,1995,0,0,0,0,0,0,0,0,0
135,PER,Peru,1995,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,1995,0,0,0,0,0,0,0,0,0
910,PNG,Papua New Guinea,1995,0,0,0,0,0,0,0,0,0
290,POL,Poland,1995,0,0,0,0,0,0,0,0,0
235,POR,Portugal,1995,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,1995,0,0,0,0,0,0,0,0,0
694,QAT,Qatar,1995,1,0,0,0,0,0,0,0,0
732,ROK,Korea South,1995,0,0,0,0,0,0,0,0,0
360,RUM,Romania,1995,0,0,0,0,0,0,0,0,0
365,RUS,Russia,1995,0,0,0,0,0,0,0,0,0
517,RWA,Rwanda,1995,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,1995,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,1995,0,0,0,0,0,0,0,0,0
670,SAU,Saudi Arabia,1995,0,0,0,0,0,0,0,0,0
433,SEN,Senegal,1995,0,0,0,0,0,0,0,0,0
451,SIE,Sierra Leone,1995,0,1,0,0,0,0,0,0,0
830,SIN,Singapore,1995,0,0,0,0,0,0,0,0,0
317,SLO,Slovak Republic,1995,0,0,0,0,0,0,0,0,0
349,SLV,Slovenia,1995,0,0,0,0,0,0,0,0,0
940,SOL,Solomon Islands,1995,0,0,0,0,0,0,0,0,0
520,SOM,Somalia,1995,0,0,0,0,0,0,0,0,0
230,SPN,Spain,1995,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,1995,0,0,0,0,0,0,0,0,0
625,SUD,Sudan,1995,0,0,0,0,0,0,0,0,0
115,SUR,Suriname,1995,0,0,0,0,0,0,0,0,0
572,SWA,Swaziland,1995,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,1995,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,1995,0,0,0,0,0,0,0,0,0
652,SYR,Syria,1995,0,0,0,0,0,0,0,0,0
702,TAJ,Tajikistan,1995,0,0,0,0,0,0,0,0,0
713,TAW,Taiwan,1995,0,0,0,0,0,0,0,0,0
510,TAZ,Tanzania,1995,0,0,0,0,0,0,0,0,0
800,THI,Thailand,1995,0,0,0,0,0,0,0,0,0
701,TKM,Turkmenistan,1995,0,0,0,0,0,0,0,0,0
461,TOG,Togo,1995,0,0,0,0,0,0,0,0,0
52,TRI,Trinidad,1995,0,0,0,0,0,0,0,0,0
616,TUN,Tunisia,1995,0,0,0,0,0,0,0,0,0
640,TUR,Turkey,1995,0,0,0,0,0,0,0,0,0
696,UAE,UAE,1995,0,0,0,0,0,0,0,0,0
500,UGA,Uganda,1995,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,1995,0,0,0,0,0,0,0,0,0
369,UKR,Ukraine,1995,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,1995,0,0,0,0,0,0,0,0,0
2,USA,United States,1995,0,0,0,0,0,0,0,0,0
704,UZB,Uzbekistan,1995,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,1995,0,0,0,0,0,0,0,0,0
818,VIE,Vietnam,1995,0,0,0,0,0,0,0,0,0
679,YEM,Yemen,1995,0,0,0,0,0,0,0,0,0
347,YGS,Yugoslavia,1995,0,0,0,0,0,0,0,0,0
490,ZAI,Congo Kinshasa,1995,0,0,0,0,0,0,0,0,0
551,ZAM,Zambia,1995,0,0,0,0,0,0,0,0,0
552,ZIM,Zimbabwe,1995,0,0,0,1,0,0,0,0,0
700,AFG,Afghanistan,1996,0,0,0,0,0,0,1,0,0
339,ALB,Albania,1996,0,0,0,0,1,0,0,0,0
615,ALG,Algeria,1996,0,0,0,0,0,0,0,0,0
540,ANG,Angola,1996,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,1996,0,0,0,0,0,0,0,0,0
371,ARM,Armenia,1996,0,0,0,0,0,0,0,0,0
900,AUL,Australia,1996,0,0,0,0,0,0,0,0,0
305,AUS,Austria,1996,0,0,0,0,0,0,0,0,0
373,AZE,Azerbaijan,1996,0,1,0,0,0,0,0,0,0
692,BAH,Bahrain,1996,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,1996,0,0,0,0,0,0,0,0,0
434,BEN,Benin,1996,0,0,0,0,0,0,0,0,0
439,BFO,Burkina Faso,1996,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,1996,0,0,0,0,0,0,0,0,0
370,BLR,Belarus,1996,0,0,0,0,0,0,0,0,0
771,BNG,Bangladesh,1996,0,1,0,0,0,0,0,0,0
145,BOL,Bolivia,1996,0,0,0,0,0,0,0,0,0
346,BOS,Bosnia,1996,0,0,0,0,0,0,0,0,0
571,BOT,Botswana,1996,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,1996,0,0,0,0,0,0,0,0,0
