ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex,treatment,external_debt_to_gni
698,OMA,Oman,2017,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,2017,0,0,0,0,0,0,0,0,0,1,27.87567397616457
95,PAN,Panama,2017,0,0,0,0,0,0,0,0,0,1,
150,PAR,Paraguay,2017,0,0,0,0,0,0,0,0,0,1,
135,PER,Peru,2017,0,0,0,0,0,0,0,0,0,1,33.58351010449468
840,PHI,Philippines,2017,0,0,0,0,0,0,0,0,0,1,
910,PNG,Papua New Guinea,2017,0,0,0,0,0,0,0,0,0,1,79.50832895909784
290,POL,Poland,2017,0,0,0,0,0,0,0,0,0,0,
235,POR,Portugal,2017,0,0,0,0,0,0,0,0,0,0,
731,PRK,Korea North,2017,0,0,0,0,0,0,0,0,0,1,
694,QAT,Qatar,2017,0,0,0,0,0,0,0,0,0,1,
732,ROK,Korea South,2017,0,0,0,0,0,0,0,0,0,1,
360,RUM,Romania,2017,0,0,0,0,0,0,0,0,0,0,
365,RUS,Russia,2017,0,0,0,0,0,0,0,0,0,0,
517,RWA,Rwanda,2017,0,0,0,1,0,0,0,0,0,1,56.64393151265234
560,SAF,South Africa,2017,0,0,0,0,0,0,0,0,0,1,
92,SAL,El Salvador,2017,0,0,0,0,0,0,0,0,0,0,
670,SAU,Saudi Arabia,2017,0,0,0,0,0,0,0,0,0,1,
626,SDN,Sudan-North,2017,0,0,0,0,0,0,0,0,0,1,55.43435899056107
433,SEN,Senegal,2017,0,0,0,0,0,0,0,0,0,0,69.80116572832344
342,SER,Serbia,2017,0,0,0,0,0,0,0,0,0,0,
451,SIE,Sierra Leone,2017,0,0,0,0,0,0,0,0,0,1,
830,SIN,Singapore,2017,0,0,0,0,0,0,0,0,0,0,
317,SLO,Slovak Republic,2017,0,0,0,0,0,0,0,0,0,0,
349,SLV,Slovenia,2017,0,0,0,0,0,0,0,0,0,0,72.87467840504046
940,SOL,Solomon Islands,2017,0,0,0,0,0,0,0,0,0,0,
520,SOM,Somalia,2017,0,0,0,0,0,0,0,0,0,0,37.40507730156563
230,SPN,Spain,2017,0,0,0,0,0,0,0,0,0,0,
780,SRI,Sri Lanka,2017,0,0,0,0,0,0,0,0,0,1,
525,SSU,South Sudan,2017,0,0,0,0,0,0,0,0,0,1,
115,SUR,Suriname,2017,0,0,0,0,0,0,0,0,0,1,97.81944378401694
572,SWA,Swaziland,2017,0,0,0,0,0,0,0,0,0,0,
380,SWD,Sweden,2017,0,0,0,0,0,0,0,0,0,0,
225,SWZ,Switzerland,2017,0,0,0,0,0,0,0,0,0,0,21.06453952998357
652,SYR,Syria,2017,0,0,0,0,0,0,0,0,0,0,29.18232933733985
702,TAJ,Tajikistan,2017,0,0,0,0,0,0,0,0,0,1,
713,TAW,Taiwan,2017,0,0,0,0,0,0,0,0,0,0,
510,TAZ,Tanzania,2017,0,0,0,0,0,0,0,0,0,0,
800,THI,Thailand,2017,0,0,0,0,0,0,0,0,0,1,
701,TKM,Turkmenistan,2017,0,0,0,0,0,0,0,0,0,1,23.79569653140302
461,TOG,Togo,2017,0,0,0,0,0,0,0,0,0,1,
52,TRI,Trinidad,2017,0,0,0,0,0,0,0,0,0,1,
616,TUN,Tunisia,2017,0,0,0,0,0,0,0,0,0,1,81.88818677008702
640,TUR,Turkey,2017,0,0,0,0,1,0,0,0,0,1,52.74612927520816
696,UAE,UAE,2017,0,0,0,0,0,0,0,0,0,1,
500,UGA,Uganda,2017,0,0,0,0,0,0,0,0,0,1,38.90665612079368
200,UKG,United Kingdom,2017,0,0,0,0,0,0,0,0,0,0,
369,UKR,Ukraine,2017,0,0,0,0,0,0,0,0,0,1,109.4071479225625
165,URU,Uruguay,2017,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,2017,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,2017,0,0,0,0,0,0,0,0,0,0,23.0524066672593
101,VEN,Venezuela,2017,0,0,0,0,1,0,0,0,0,1,
818,VIE,Vietnam,2017,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,2017,0,0,0,0,0,0,0,0,0,0,27.55343460258215
490,ZAI,Congo Kinshasa,2017,0,0,0,0,0,0,0,0,0,1,
551,ZAM,Zambia,2017,0,0,0,0,0,0,0,0,0,1,
552,ZIM,Zimbabwe,2017,0,0,0,0,0,0,0,0,1,1,
700,AFG,Afghanistan,2018,0,0,0,0,0,0,0,0,0,1,14.64242466575156
339,ALB,Albania,2018,0,0,0,0,0,0,0,0,0,1,62.82643555122971
615,ALG,Algeria,2018,0,0,0,0,0,0,0,0,0,1,
540,ANG,Angola,2018,0,0,0,0,0,0,0,0,0,1,
160,ARG,Argentina,2018,0,0,0,0,0,0,0,0,0,1,58.6307152401281
371,ARM,Armenia,2018,0,0,0,0,0,0,0,0,1,1,84.73291210064396
900,AUL,Australia,2018,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,2018,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,2018,0,0,0,0,0,0,0,0,0,1,36.97217003133672
692,BAH,Bahrain,2018,0,0,0,0,0,0,0,0,0,1,
211,BEL,Belgium,2018,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,2018,0,0,0,0,0,0,0,0,0,1,48.57562107115222
439,BFO,Burkina Faso,2018,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,2018,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,2018,0,0,0,0,0,0,0,0,0,1,67.00098076206538
771,BNG,Bangladesh,2018,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,2018,0,0,0,0,0,0,0,0,0,1,33.70060081500802
346,BOS,Bosnia,2018,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,2018,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,2018,0,0,0,0,0,0,0,0,0,0,29.92896042019357
516,BUI,Burundi,2018,0,0,0,0,0,0,0,0,0,1,
355,BUL,Bulgaria,2018,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,2018,0,0,0,0,0,0,0,0,0,1,
20,CAN,Canada,2018,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,2018,0,0,0,0,0,0,0,0,0,1,
402,CAP,Cape Verde,2018,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,2018,0,0,0,0,0,0,0,0,0,1,
483,CHA,Chad,2018,0,0,0,0,0,0,0,0,0,1,
155,CHL,Chile,2018,0,0,0,0,0,0,0,0,0,0,
710,CHN,China,2018,0,0,0,0,0,0,0,0,0,0,14.17941079211444
100,COL,Colombia,2018,0,0,0,0,0,0,0,0,0,0,40.90677460632801
581,COM,Comoros,2018,0,0,0,1,0,0,0,0,0,1,22.36300098277255
484,CON,Congo Brazzaville,2018,0,0,0,0,0,0,0,0,0,1,
94,COS,Costa Rica,2018,0,0,0,0,0,0,0,0,0,0,
344,CRO,Croatia,2018,0,0,0,0,0,0,0,0,0,0,
40,CUB,Cuba,2018,0,0,0,0,0,0,0,0,0,0,
352,CYP,Cyprus,2018,0,0,0,0,0,0,0,0,0,0,
316,CZR,Czech Republic,2018,0,0,0,0,0,0,0,0,0,0,
390,DEN,Denmark,2018,0,0,0,0,0,0,0,0,0,0,
522,DJI,Djibouti,2018,0,0,0,0,0,0,0,0,0,1,80.2458655877125
42,DOM,Dominican Republic,2018,0,0,0,0,0,0,0,0,0,0,38.92334024777045
130,ECU,Ecuador,2018,0,0,0,0,0,0,0,0,0,1,42.99088581829297
651,EGY,Egypt,2018,0,0,0,0,0,0,0,0,0,1,38.80361238378433
411,EQG,Equatorial Guinea,2018,0,0,0,0,0,0,0,0,0,1,
531,ERI,Eritrea,2018,0,0,0,0,0,0,0,0,0,1,
366,EST,Estonia,2018,0,0,0,0,0,0,0,0,0,0,
529,ETI,Ethiopia,2018,0,0,0,0,0,0,0,0,1,1,
860,ETM,East Timor,2018,0,0,0,0,0,0,0,0,0,1,
375,FIN,Finland,2018,0,0,0,0,0,0,0,0,0,0,
950,FJI,Fiji,2018,0,0,0,0,0,0,0,0,0,1,31.18610818024267
220,FRN,France,2018,0,0,0,0,0,0,0,0,0,0,
481,GAB,Gabon,2018,0,0,0,0,0,0,0,0,0,1,43.77072631684277
420,GAM,Gambia,2018,0,0,0,0,0,0,0,0,0,1,
452,GHA,Ghana,2018,0,0,0,0,0,0,0,0,0,1,55.41173511227537
255,GMY,Germany,2018,0,0,0,0,0,0,0,0,0,0,
404,GNB,Guinea-Bissau,2018,0,0,0,0,0,0,0,0,0,1,37.05750873209055
350,GRC,Greece,2018,0,0,0,0,0,0,0,0,0,0,
372,GRG,Georgia,2018,0,0,0,0,0,0,0,0,1,1,
90,GUA,Guatemala,2018,0,0,0,0,0,0,0,0,0,1,
438,GUI,Guinea,2018,0,0,0,0,0,0,0,0,0,1,
110,GUY,Guyana,2018,0,0,0,0,0,0,0,0,0,0,34.27411407043792
41,HAI,Haiti,2018,0,0,0,0,0,0,0,0,0,1,
91,HON,Honduras,2018,0,0,0,0,0,0,0,0,0,1,
310,HUN,Hungary,2018,0,0,0,0,0,0,0,0,0,0,
750,IND,India,2018,0,0,0,0,0,0,0,0,0,0,19.49053107211045
850,INS,Indonesia,2018,0,0,0,0,0,0,0,0,0,1,
205,IRE,Ireland,2018,0,0,0,0,0,0,0,0,0,0,
630,IRN,Iran,2018,0,0,0,0,0,0,0,0,0,0,1.439970477785184
645,IRQ,Iraq,2018,0,0,0,0,0,0,0,0,0,1,12.32144086021163
666,ISR,Israel,2018,0,0,0,0,0,0,0,0,0,0,
325,ITA,Italy,2018,0,0,0,0,0,0,0,0,0,1,
437,IVO,Ivory Coast,2018,0,0,0,0,0,0,0,0,0,1,
51,JAM,Jamaica,2018,0,0,0,0,0,0,0,0,0,0,115.828374338149
663,JOR,Jordan,2018,0,0,0,0,0,0,0,0,0,1,73.95123126963223
740,JPN,Japan,2018,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,2018,0,0,0,0,0,0,0,0,0,0,34.61404341388683
341,KOS,Kosovo,2018,0,0,0,0,0,0,0,0,0,0,
690,KUW,Kuwait,2018,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,2018,0,0,0,0,0,0,0,0,0,1,
705,KZK,Kazakhstan,2018,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,2018,0,0,0,0,0,0,0,0,0,1,92.89637237831558
367,LAT,Latvia,2018,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,2018,0,0,0,0,0,0,0,0,0,1,38.76985802384041
660,LEB,Lebanon,2018,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,2018,0,0,0,0,0,0,0,0,0,1,
620,LIB,Libya,2018,0,0,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,2018,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,2018,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,2018,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,2018,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,2018,0,0,0,0,0,0,0,0,0,1,
820,MAL,Malaysia,2018,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,2018,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,2018,0,0,0,0,0,0,0,0,0,1,
70,MEX,Mexico,2018,0,0,0,0,0,0,0,0,0,0,49.19022877928539
359,MLD,Moldova,2018,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,2018,0,0,0,0,0,0,0,0,0,1,27.74946975115047
348,MNT,Montenegro,2018,0,0,0,0,0,0,0,0,0,1,
712,MON,Mongolia,2018,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,2018,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),2018,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,2018,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,2018,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,2018,0,0,0,0,0,0,0,0,0,1,
920,NEW,New Zealand,2018,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,2018,0,0,0,0,0,0,0,0,0,0,105.0938474176663
475,NIG,Nigeria,2018,0,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,2018,0,0,0,0,0,0,0,0,0,1,
385,NOR,Norway,2018,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,2018,0,0,0,0,0,0,0,0,0,0,
698,OMA,Oman,2018,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,2018,0,0,0,0,0,0,0,0,0,1,28.57189656225647
95,PAN,Panama,2018,0,0,0,0,0,0,0,0,0,1,
150,PAR,Paraguay,2018,0,0,0,0,0,0,0,0,0,1,
135,PER,Peru,2018,0,0,0,0,0,0,0,0,1,1,31.55180814332199
840,PHI,Philippines,2018,0,0,0,0,0,0,0,0,0,1,
910,PNG,Papua New Guinea,2018,0,0,0,0,0,0,0,0,0,1,77.8044371173878
290,POL,Poland,2018,0,0,0,0,0,0,0,0,0,0,
235,POR,Portugal,2018,0,0,0,0,0,0,0,0,0,0,
731,PRK,Korea North,2018,0,0,0,0,0,0,0,0,0,1,
694,QAT,Qatar,2018,0,0,0,0,0,0,0,0,0,1,
732,ROK,Korea South,2018,0,0,0,0,0,0,0,0,0,1,
360,RUM,Romania,2018,0,0,0,0,0,0,0,0,0,0,
365,RUS,Russia,2018,0,0,0,0,0,0,0,0,0,0,
517,RWA,Rwanda,2018,0,0,0,0,0,0,0,0,0,1,61.15148789336231
560,SAF,South Africa,2018,0,0,0,0,0,0,0,0,1,1,
92,SAL,El Salvador,2018,0,0,0,0,0,0,0,0,0,0,
670,SAU,Saudi Arabia,2018,0,0,0,0,0,0,0,0,0,1,
626,SDN,Sudan-North,2018,0,0,0,0,0,0,0,0,0,1,71.44014120772205
433,SEN,Senegal,2018,0,0,0,0,0,0,0,0,0,0,84.30653878584349
342,SER,Serbia,2018,0,0,0,0,0,0,0,0,0,0,
451,SIE,Sierra Leone,2018,0,0,0,0,0,0,0,0,0,1,
830,SIN,Singapore,2018,0,0,0,0,0,0,0,0,0,0,
317,SLO,Slovak Republic,2018,0,0,0,0,0,0,0,0,0,0,
349,SLV,Slovenia,2018,0,0,0,0,0,0,0,0,0,0,67.9677797506065
940,SOL,Solomon Islands,2018,0,0,0,0,0,0,0,0,0,0,
520,SOM,Somalia,2018,0,0,0,0,0,0,0,0,0,0,67.77676596549334
230,SPN,Spain,2018,0,0,0,0,0,0,0,0,0,0,
780,SRI,Sri Lanka,2018,0,0,0,0,0,0,0,0,0,1,
525,SSU,South Sudan,2018,0,0,0,0,0,0,0,0,0,1,
115,SUR,Suriname,2018,0,0,0,0,0,0,0,0,0,1,98.1010259179764
572,SWA,Swaziland,2018,0,0,0,0,0,0,0,0,0,0,
380,SWD,Sweden,2018,0,0,0,0,0,0,0,0,0,0,
225,SWZ,Switzerland,2018,0,0,0,0,0,0,0,0,0,0,17.65555661769732
652,SYR,Syria,2018,0,0,0,0,0,0,0,0,0,0,22.13366737869853
702,TAJ,Tajikistan,2018,0,0,0,0,0,0,0,0,0,1,
713,TAW,Taiwan,2018,0,0,0,0,0,0,0,0,0,0,
510,TAZ,Tanzania,2018,0,0,0,0,0,0,0,0,0,0,
800,THI,Thailand,2018,0,0,0,0,0,0,0,0,0,1,
701,TKM,Turkmenistan,2018,0,0,0,0,0,0,0,0,0,1,20.89662142161277
461,TOG,Togo,2018,0,0,0,0,0,0,0,0,0,1,
52,TRI,Trinidad,2018,0,0,0,0,0,0,0,0,0,1,
616,TUN,Tunisia,2018,0,0,0,0,0,0,0,0,0,1,84.67246052813306
640,TUR,Turkey,2018,0,0,0,0,0,0,0,0,0,1,55.58142244225919
696,UAE,UAE,2018,0,0,0,0,0,0,0,0,0,1,
500,UGA,Uganda,2018,0,0,0,0,0,0,0,0,0,1,38.52625283095368
200,UKG,United Kingdom,2018,0,0,0,0,0,0,0,0,0,0,
369,UKR,Ukraine,2018,0,0,0,0,0,0,0,0,0,1,92.73721757502058
165,URU,Uruguay,2018,0,0,0,0,0,0,0,0,0,0,
2,USA,United States,2018,0,0,0,0,0,0,0,0,0,1,
704,UZB,Uzbekistan,2018,0,0,0,0,0,0,0,0,0,0,29.24364055260801
101,VEN,Venezuela,2018,0,0,0,0,0,0,0,0,0,1,
818,VIE,Vietnam,2018,0,0,0,0,0,0,0,0,0,1,
679,YEM,Yemen,2018,0,0,0,0,0,0,0,0,0,0,33.5129921279452
490,ZAI,Congo Kinshasa,2018,0,0,0,0,0,0,0,0,0,1,
551,ZAM,Zambia,2018,0,0,0,0,0,0,0,0,0,1,
552,ZIM,Zimbabwe,2018,0,0,0,0,0,0,0,0,0,1,
700,AFG,Afghanistan,2019,0,0,0,0,0,0,0,0,0,1,13.94965203513749
339,ALB,Albania,2019,0,0,0,0,0,0,0,0,0,1,60.28702942941323
615,ALG,Algeria,2019,0,0,0,0,0,0,0,0,1,1,
540,ANG,Angola,2019,0,0,0,0,0,0,0,0,0,1,
160,ARG,Argentina,2019,0,0,0,0,0,0,0,0,0,1,69.59029983395222
371,ARM,Armenia,2019,0,0,0,0,0,0,0,0,0,1,86.07489261051036
900,AUL,Australia,2019,0,0,0,0,0,0,0,0,0,0,
305,AUS,Austria,2019,0,0,0,0,0,0,0,0,0,0,
373,AZE,Azerbaijan,2019,0,0,0,0,0,0,0,0,0,1,35.70725278207807
692,BAH,Bahrain,2019,0,0,0,0,0,0,0,0,0,1,
211,BEL,Belgium,2019,0,0,0,0,0,0,0,0,0,0,
434,BEN,Benin,2019,0,0,0,0,0,0,0,0,0,1,48.52087502109748
439,BFO,Burkina Faso,2019,0,0,0,0,0,0,0,0,0,1,
760,BHU,Bhutan,2019,0,0,0,0,0,0,0,0,0,0,
370,BLR,Belarus,2019,0,0,0,0,0,0,0,0,0,1,65.17476605476067
771,BNG,Bangladesh,2019,0,0,0,0,0,0,0,0,0,1,
145,BOL,Bolivia,2019,0,0,0,0,0,0,0,0,1,1,35.6998365316139
346,BOS,Bosnia,2019,0,0,0,0,0,0,0,0,0,0,
571,BOT,Botswana,2019,0,0,0,0,0,0,0,0,0,0,
140,BRA,Brazil,2019,0,0,0,0,0,0,0,0,0,0,31.19641445914053
516,BUI,Burundi,2019,0,0,0,0,0,0,0,0,0,1,
355,BUL,Bulgaria,2019,0,0,0,0,0,0,0,0,0,0,
811,CAM,Cambodia,2019,0,0,0,0,0,0,0,0,0,1,
20,CAN,Canada,2019,0,0,0,0,0,0,0,0,0,0,
471,CAO,Cameroon,2019,0,0,0,0,0,0,0,0,0,1,
402,CAP,Cape Verde,2019,0,0,0,0,0,0,0,0,0,0,
482,CEN,Central African Republic,2019,0,0,0,0,0,0,0,0,0,1,
483,CHA,Chad,2019,0,1,0,0,0,0,0,0,0,1,
155,CHL,Chile,2019,0,0,0,0,0,0,0,0,0,0,
710,CHN,China,2019,0,0,0,0,0,0,0,0,0,0,14.84668576779621
100,COL,Colombia,2019,0,0,0,0,0,0,0,0,0,0,43.98505616720641
581,COM,Comoros,2019,0,0,0,0,0,0,0,0,0,1,22.54843691503229
484,CON,Congo Brazzaville,2019,0,0,0,0,0,0,0,0,0,1,
94,COS,Costa Rica,2019,0,0,0,0,0,0,0,0,0,0,
344,CRO,Croatia,2019,0,0,0,0,0,0,0,0,0,0,
40,CUB,Cuba,2019,0,0,0,0,0,0,0,0,0,0,
352,CYP,Cyprus,2019,0,0,0,0,0,0,0,0,0,0,
316,CZR,Czech Republic,2019,0,0,0,0,0,0,0,0,0,0,
390,DEN,Denmark,2019,0,0,0,0,0,0,0,0,0,0,
522,DJI,Djibouti,2019,0,0,0,0,0,0,0,0,0,1,85.23220535813071
42,DOM,Dominican Republic,2019,0,0,0,0,0,0,0,0,0,0,41.35100628167361
130,ECU,Ecuador,2019,0,0,0,0,0,0,0,0,0,1,49.65639765306918
651,EGY,Egypt,2019,0,0,0,0,0,0,0,0,0,1,37.34863771371647
411,EQG,Equatorial Guinea,2019,0,0,0,0,0,0,0,0,0,1,
531,ERI,Eritrea,2019,0,0,0,0,0,0,0,0,0,1,
366,EST,Estonia,2019,0,0,0,0,0,0,0,0,0,0,
529,ETI,Ethiopia,2019,0,1,0,0,0,0,0,0,0,1,
860,ETM,East Timor,2019,0,0,0,0,0,0,0,0,0,1,
375,FIN,Finland,2019,0,0,0,0,0,0,0,0,0,0,
950,FJI,Fiji,2019,0,0,0,0,0,0,0,0,0,1,36.68010017235013
220,FRN,France,2019,0,0,0,0,0,0,0,0,0,0,
481,GAB,Gabon,2019,0,1,0,0,0,0,0,0,0,1,47.00711974152918
420,GAM,Gambia,2019,0,0,0,0,0,0,0,0,0,1,
452,GHA,Ghana,2019,0,0,0,0,0,0,0,0,0,1,49.74212509050432
255,GMY,Germany,2019,0,0,0,0,0,0,0,0,0,0,
404,GNB,Guinea-Bissau,2019,0,0,0,0,0,0,0,0,0,1,40.68669824924093
350,GRC,Greece,2019,0,0,0,0,0,0,0,0,0,0,
372,GRG,Georgia,2019,0,0,0,0,0,0,0,0,0,1,
90,GUA,Guatemala,2019,0,0,0,0,0,0,0,0,0,1,
438,GUI,Guinea,2019,0,0,0,0,0,0,0,0,0,1,
110,GUY,Guyana,2019,0,0,0,0,0,0,0,0,0,0,30.06425925196387
41,HAI,Haiti,2019,0,0,0,0,0,0,0,0,0,1,
91,HON,Honduras,2019,0,0,0,0,0,0,0,0,0,1,
310,HUN,Hungary,2019,0,0,0,0,0,0,0,0,0,0,
750,IND,India,2019,0,0,0,0,0,0,0,0,0,0,19.97663663531452
850,INS,Indonesia,2019,0,0,0,0,0,0,0,0,0,1,
205,IRE,Ireland,2019,0,0,0,0,0,0,0,0,0,0,
630,IRN,Iran,2019,0,0,0,0,0,0,0,0,0,0,1.455536627748038
645,IRQ,Iraq,2019,0,0,0,0,0,0,0,0,0,1,11.82446199236899
666,ISR,Israel,2019,0,0,0,0,0,0,0,0,0,0,
325,ITA,Italy,2019,0,0,0,0,0,0,0,0,0,1,
437,IVO,Ivory Coast,2019,0,0,0,0,0,0,0,0,0,1,
51,JAM,Jamaica,2019,0,0,0,0,0,0,0,0,0,0,93.99197046020733
663,JOR,Jordan,2019,0,0,0,0,0,0,0,0,0,1,75.2487080766103
740,JPN,Japan,2019,0,0,0,0,0,0,0,0,0,0,
501,KEN,Kenya,2019,0,0,0,0,0,0,0,0,0,0,35.40428620386346
341,KOS,Kosovo,2019,0,0,0,0,0,0,0,0,0,0,
690,KUW,Kuwait,2019,0,0,0,0,0,0,0,0,0,0,
703,KYR,Kyrgyzstan,2019,0,0,0,0,0,0,0,0,0,1,
705,KZK,Kazakhstan,2019,0,0,0,0,0,0,0,0,0,1,
812,LAO,Laos,2019,0,0,0,0,0,0,0,0,0,1,108.8098406723546
367,LAT,Latvia,2019,0,0,0,0,0,0,0,0,0,0,
450,LBR,Liberia,2019,0,0,0,0,0,0,0,0,0,1,42.71153081795152
660,LEB,Lebanon,2019,0,0,0,0,0,0,0,0,0,0,
570,LES,Lesotho,2019,0,0,0,0,0,0,0,0,0,1,
620,LIB,Libya,2019,0,0,0,0,0,0,0,0,0,1,
368,LIT,Lithuania,2019,0,0,0,0,0,0,0,0,0,0,
212,LUX,Luxembourg,2019,0,0,0,0,0,0,0,0,0,0,
435,MAA,Mauritania,2019,0,0,0,0,0,0,0,0,0,1,
343,MAC,Macedonia,2019,0,0,0,0,0,0,0,0,0,0,
580,MAG,Madagascar,2019,0,0,0,0,0,0,0,0,0,1,
820,MAL,Malaysia,2019,0,0,0,0,0,0,0,0,0,0,
590,MAS,Mauritius,2019,0,0,0,0,0,0,0,0,0,0,
553,MAW,Malawi,2019,0,0,0,0,0,0,0,0,0,1,
70,MEX,Mexico,2019,0,0,0,0,0,0,0,0,0,0,48.71691875405808
359,MLD,Moldova,2019,0,0,0,0,0,0,0,0,0,1,
432,MLI,Mali,2019,0,0,0,0,0,0,0,0,0,1,30.11146906274497
348,MNT,Montenegro,2019,0,0,0,0,0,0,0,0,0,1,
712,MON,Mongolia,2019,0,0,0,0,0,0,0,0,0,0,
600,MOR,Morocco,2019,0,0,0,0,0,0,0,0,0,0,
775,MYA,Myanmar (Burma),2019,0,0,0,0,0,0,0,0,0,1,
541,MZM,Mozambique,2019,0,0,0,0,0,0,0,0,0,1,
565,NAM,Namibia,2019,0,0,0,0,0,0,0,0,0,0,
790,NEP,Nepal,2019,0,0,0,0,0,0,0,0,0,1,
920,NEW,New Zealand,2019,0,0,0,0,0,0,0,0,0,0,
93,NIC,Nicaragua,2019,0,0,0,0,0,0,0,0,0,0,111.2626421870619
475,NIG,Nigeria,2019,0,0,0,0,0,0,0,0,0,1,
436,NIR,Niger,2019,0,0,0,0,0,0,0,0,0,1,
385,NOR,Norway,2019,0,0,0,0,0,0,0,0,0,0,
210,NTH,Netherlands,2019,0,0,0,0,0,0,0,0,0,0,
698,OMA,Oman,2019,0,0,0,0,0,0,0,0,0,1,
770,PAK,Pakistan,2019,0,0,0,0,0,0,0,0,0,1,34.94382851572135
95,PAN,Panama,2019,0,0,0,0,0,0,0,0,0,1,
150,PAR,Paraguay,2019,0,0,0,0,0,0,0,0,0,1,
135,PER,Peru,2019,0,0,0,0,0,0,0,0,0,1,29.19160332008467
840,PHI,Philippines,2019,0,0,0,1,0,0,0,0,0,1,
910,PNG,Papua New Guinea,2019,0,0,0,0,0,0,0,0,0,1,81.44967316350197
290,POL,Poland,2019,0,0,0,0,0,0,0,0,0,0,
235,POR,Portugal,2019,0,0,0,0,0,0,0,0,0,0,
731,PRK,Korea North,2019,0,0,0,0,0,0,0,0,0,1,
694,QAT,Qatar,2019,0,0,0,0,0,0,0,0,0,1,
732,ROK,Korea South,2019,0,0,0,0,0,0,0,0,0,1,
360,RUM,Romania,2019,0,0,0,0,0,0,0,0,0,0,
365,RUS,Russia,2019,0,0,0,0,0,0,0,0,0,0,
517,RWA,Rwanda,2019,0,0,0,0,0,0,0,0,0,1,65.14107114831003
560,SAF,South Africa,2019,0,0,0,0,0,0,0,0,0,1,
92,SAL,El Salvador,2019,0,0,0,0,0,0,0,0,0,0,
670,SAU,Saudi Arabia,2019,0,0,0,0,0,0,0,0,0,1,
626,SDN,Sudan-North,2019,1,3,0,0,0,0,0,0,0,1,74.36677665116467
433,SEN,Senegal,2019,0,0,0,0,0,0,0,0,0,0,84.44816680685271
342,SER,Serbia,2019,0,0,0,0,0,0,0,0,0,0,
451,SIE,Sierra Leone,2019,0,0,0,0,0,0,0,0,0,1,
830,SIN,Singapore,2019,0,0,0,0,0,0,0,0,0,0,
317,SLO,Slovak Republic,2019,0,0,0,0,0,0,0,0,0,0,
349,SLV,Slovenia,2019,0,0,0,0,0,0,0,0,0,0,68.00551170475848
940,SOL,Solomon Islands,2019,0,0,0,0,0,0,0,0,0,0,
520,SOM,Somalia,2019,0,0,0,0,0,0,0,0,0,0,62.35031661570618
230,SPN,Spain,2019,0,0,0,0,0,0,0,0,0,0,
780,SRI,Sri Lanka,2019,0,0,0,0,0,0,0,0,0,1,
525,SSU,South Sudan,2019,0,0,0,0,0,0,0,0,0,1,
115,SUR,Suriname,2019,0,0,0,0,0,0,0,0,0,1,108.97590105528
572,SWA,Swaziland,2019,0,0,0,0,0,0,0,0,0,0,
380,SWD,Sweden,2019,0,0,0,0,0,0,0,0,0,0,
225,SWZ,Switzerland,2019,0,0,0,0,0,0,0,0,0,0,20.27072337300697
652,SYR,Syria,2019,0,0,0,0,0,0,0,0,0,0,21.12964348340578
